ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ2,2,264,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,540,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,816,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,1092,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,1368,29,0.6147569648006506,0.5690293644081083,0.6136310142383241,0.5974137479798836,0.5174208815421975,0.5824503945938327,0.03646589936770314
ARQ2,2,1644,29,0.5035454940839406,0.4617161019331347,0.4979400817495193,0.5933468024226001,0.6008412650901905,0.531477949055877,0.05551711542647747
ARQ2,2,1920,29,0.5911166660487652,0.591106690838933,0.4949713792651892,0.5082045629620552,0.5071450508199632,0.5385088699869811,0.04320107461673791
ARQ2,2,2196,29,0.5118953162203721,0.4961430783398816,0.5834217472154586,0.5795665367053506,0.5280219045330267,0.5398097166028178,0.03551775758156306
ARQ2,2,2472,29,0.6038230107825937,0.5155972739301838,0.5132235521541059,0.5000497015934546,0.6070050319421638,0.5479397140805004,0.04723632766034926
ARQ2,2,2748,29,0.5996839424838191,0.5122939756383067,0.6013062762177509,0.5182973793019419,0.48506307083627453,0.5433289288956187,0.04800399436124724
ARQ2,2,3024,29,0.5244363676460962,0.47901279431959937,0.5071092469115106,0.4919196564763311,0.5423819290267097,0.5089719988760494,0.02257067255525115
ARQ2,2,3300,29,0.48981957774663315,0.5034202508952307,0.5078162279897842,0.500641463243443,0.4983677083383436,0.5000130456426869,0.005991786605827936
ARQ2,2,3588,29,0.5820730723937353,0.5783258583148321,0.4901504008471966,0.5023871789375941,0.5840922419230143,0.5474057504832744,0.04197290024975601
ARQ2,2,3864,29,0.5989980239559103,0.5076498679678749,0.5122790727764368,0.5087614314699614,0.5086376175146412,0.5272652027369649,0.03590075088808869
ARQ2,2,4140,29,0.5906223012053449,0.592247416143832,0.497798671670582,0.4959219998639563,0.5309100105710651,0.5415000798909559,0.0426324026796842
ARQ2,2,4416,29,0.5895096359214163,0.5842533588894014,0.5876341597820686,0.5117046462326515,0.5889819947684684,0.5724167591188013,0.030411210096590174
ARQ2,2,4692,29,0.5824185527917993,0.5153947835432664,0.5807455348149511,0.5551236456132117,0.5157819490396339,0.5498928931605725,0.029633902472371625
ARQ2,2,4968,29,0.5962155742140917,0.5253157190118845,0.5094384308904409,0.5068754830326025,0.5118824343841809,0.5299455283066401,0.03374076914984823
ARQ2,2,5244,29,0.5150622088800777,0.5116920984604142,0.5117472392591563,0.5137090922756629,0.5007039754228159,0.5105829228596255,0.005099341999153126
ARQ2,2,5520,29,0.5108465381290601,0.5901708468146946,0.5126130700111389,0.5879890084266662,0.5890549742657205,0.5581348875294561,0.037899991675022074
ARQ2,2,5796,29,0.5119545396940768,0.5852537716715789,0.5851620462807742,0.5023743682656406,0.5133483791646879,0.5396186210153517,0.03741478832079774
ARQ2,2,6072,29,0.4983511133229031,0.5051350353979597,0.595080117968952,0.5930342364544962,0.5197311202977218,0.5422663246884065,0.04285275136172071
ARQ2,2,6348,29,0.5043046151129704,0.5138060068184475,0.5191491170311874,0.5103268354849996,0.5063661123221775,0.5107905373539565,0.005306913489272625
ARQ2,2,6624,29,0.5903391902511185,0.5887379393921243,0.5139569830787074,0.5048812202236674,0.587536297134451,0.5570903260160137,0.03903918944664859
ARQ2,2,6900,29,0.5353286460689877,0.5913476757381273,0.5079582439816517,0.5097246036581371,0.5265113439248956,0.5341741026743598,0.030377351919220492
ARQ2,2,7176,29,0.5144050769507885,0.5094454616308213,0.5104349736124277,0.513257372751832,0.5006698271880548,0.5096425424267849,0.004835806864436667
ARQ2,2,7464,29,0.5069157210393593,0.595863160605614,0.5906515671656682,0.5919708093771567,0.5092800026043103,0.5589362521584217,0.04155145851063137
ARQ4,4,264,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,540,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,816,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,1092,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,1368,57,0.49243301192396566,0.5033747011370826,0.5163302959449458,0.5281422793080932,0.5258839686580917,0.5132328513944359,0.013577572831465016
ARQ4,4,1644,57,0.4964871907973812,0.4904930930938164,0.5318905964058681,0.5154890137432265,0.5988948049336454,0.5266509397947876,0.03895756736864742
ARQ4,4,1920,57,0.49751853016205133,0.5132924742996693,0.5079155049286783,0.590831308811903,0.4987656382843852,0.5216646912973374,0.03507294925757906
ARQ4,4,2196,57,0.4958582513156484,0.4972765088244214,0.500565269381785,0.5097495834521257,0.5037530672436203,0.5014405360435201,0.004973030998967569
ARQ4,4,2472,57,0.5052410844460274,0.5065427548387675,0.5149604270180452,0.5120561175699373,0.5089850097315983,0.5095570787208751,0.003563217253126936
