ARQ2,2,50,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,50,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,50,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,50,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,50,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ128,128,50,1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ256,256,50,2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ300,300,50,3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ350,350,50,3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ400,400,50,4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ450,450,50,4510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ500,500,50,5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ550,550,50,5502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ600,600,50,6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,100,23,0.5413672766089439,0.6445468381047249,0.6334892326593399,0.7120795544981956,0.4686290645599365,0.6000223932862281,0.08528058682854738
ARQ4,4,100,45,0.6216676324605942,0.48516119733452795,0.6533297538757324,0.4830551266670227,0.5085630844533443,0.5503553589582444,0.07240906095960825
ARQ8,8,100,89,0.511652162373066,0.43891559809446334,0.5173087048530579,0.4658931365609169,0.49495062209665774,0.4857440447956324,0.02945940041729987
ARQ16,16,100,168,0.35970417261123655,0.25254564728587864,0.4623863507807255,0.12689730966463686,0.4899727499485016,0.33830124605819584,0.13483700576241942
ARQ64,64,100,642,0.24601712316700286,0.6853193926811219,0.24973672175212414,0.6853314477205277,0.2521531268724357,0.42371156243864244,0.21361576579127808
ARQ128,128,100,1283,0.24541053927277973,0.0038511746181120543,0.68534632563591,0.6853260362148285,0.6853360569477082,0.46105402653786764,0.28511189393899206
ARQ256,256,100,2565,0.2395202734677878,0.24223344797277732,0.09737200466567629,0.17405946844804818,0.6817078095674515,0.2869786008243482,0.20433646837392652
ARQ300,300,100,3004,0.6853221547603607,0.6733321875333786,0.673316667675972,0.6853293240070343,0.6853113883733749,0.6805223444700241,0.0058770793330464675
