ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ4,4,249,129,0.7609356641769409,0.6128655076026917,0.7970760464668274,0.6257309913635254,0.6781286597251892,0.6949473857879639,0.07293274998664856
ARQ4,4,300,129,0.8122352957725525,0.7860000133514404,0.8123529553413391,0.7940000295639038,0.6417647004127502,0.7692706108093261,0.06457743793725967
ARQ4,4,349,129,0.8195321559906006,0.8339181542396545,0.819766104221344,0.7985965013504028,0.6988304257392883,0.7941286563873291,0.04896434396505356
ARQ4,4,400,129,0.8489411473274231,0.6235294342041016,0.6188235282897949,0.7851764559745789,0.8519999980926514,0.7456941127777099,0.10444146394729614
ARQ8,8,49,257,0.3684210479259491,0.6257309913635254,0.3742690086364746,0.38596490025520325,0.42690059542655945,0.43625731468200685,0.09691383689641953
ARQ8,8,100,257,0.7945882081985474,0.6940000057220459,0.6841176748275757,0.7862352728843689,0.7624706029891968,0.744282341003418,0.04641043394804001
ARQ8,8,149,257,0.8127485513687134,0.8057309985160828,0.6748538017272949,0.8168420791625977,0.8569590449333191,0.7934268951416016,0.06191752851009369
ARQ8,8,200,257,0.820941150188446,0.8471764922142029,0.6802352666854858,0.693294107913971,0.8175294399261475,0.7718352794647216,0.07033479958772659
ARQ8,8,249,257,0.7850292325019836,0.785614013671875,0.7746198773384094,0.8196491003036499,0.8478362560272217,0.8025497436523438,0.02726580575108528
ARQ8,8,300,257,0.7839999794960022,0.8083529472351074,0.8597646951675415,0.6342353224754333,0.783294141292572,0.7739294052124024,0.07517477124929428
ARQ8,8,349,257,0.851111114025116,0.8002339005470276,0.7519298195838928,0.8576608300209045,0.8512280583381653,0.8224327087402343,0.04088052734732628
ARQ8,8,400,257,0.7938823699951172,0.7607058882713318,0.7924705743789673,0.7569411993026733,0.786117672920227,0.7780235290527344,0.015938006341457367
ARQ16,16,49,513,0.5614035129547119,0.7894737124443054,0.5614035129547119,0.6081871390342712,0.4444444477558136,0.5929824829101562,0.11215881258249283
ARQ16,16,100,513,0.7704705595970154,0.8785882592201233,0.8442353010177612,0.8294117450714111,0.7450588345527649,0.8135529518127441,0.04892859235405922
ARQ16,16,149,513,0.8536841869354248,0.8410526514053345,0.8680701851844788,0.786081850528717,0.8518128395080566,0.8401403427124023,0.028365163132548332
ARQ16,16,200,513,0.8615294098854065,0.8565882444381714,0.8674117922782898,0.8317646980285645,0.8583529591560364,0.8551294326782226,0.012249457649886608
ARQ16,16,249,513,0.8415204882621765,0.8705263137817383,0.8287719488143921,0.8307602405548096,0.8073683977127075,0.8357894897460938,0.02059994637966156
ARQ16,16,300,513,0.8424705862998962,0.8640000224113464,0.8679999709129333,0.8316470384597778,0.8700000047683716,0.8552234649658204,0.015343382954597473
