ARQ2,2,560,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,960,21,0.5548829771578312,0.6534060532848041,0.35520630863805613,0.6728582789500555,0.5978173697988193,0.5668341975659132,0.11368812078566658
ARQ2,2,1352,21,0.3251951193139398,0.2576357705529625,0.4468647836316267,0.36192739369160326,0.4204303535836688,0.3624106841547602,0.06761921519131311
ARQ2,2,1752,21,0.4332132484425198,0.6875473233786497,0.529413783008402,0.6016051904721693,0.43752354058352383,0.5378606171770529,0.09752889865873536
ARQ2,2,2152,21,0.4262340270810657,0.5115882707966699,0.663554705955364,0.5201346984616032,0.35242746648965056,0.49478783375687063,0.10428142113047012
ARQ2,2,2560,21,0.6294915436584259,0.4753031769645548,0.4680187303886235,0.54403861326592,0.5318406720027745,0.5297385472560597,0.058192983151769594
ARQ2,2,2960,21,0.5646555293952266,0.6389476527129451,0.5420054711641804,0.6152609418476781,0.6637492069313603,0.6049237604102781,0.045398584287695755
ARQ2,2,3360,21,0.38922221405165536,0.5438422044118245,0.5370330699852535,0.387727727776482,0.4632188944589524,0.4642088221368336,0.06799731728638635
ARQ2,2,3752,21,0.6034918371903695,0.6873504951343699,0.5169538501965798,0.6063784802869215,0.6044553780959825,0.6037260081808447,0.05390748490568991
ARQ2,2,4152,21,0.6646542829962877,0.5672787402111751,0.5011433901695105,0.6511486797378614,0.2369202239295611,0.5242290634088792,0.15540940996601044
ARQ4,4,70,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,120,41,0.5105422089497248,0.4361392634610335,0.43199355763693653,0.5009870820989212,0.5056690024832885,0.4770662229259809,0.035263378481198156
ARQ4,4,169,41,0.29110734182349324,0.3176630656923768,0.5673214872560558,0.369737647782416,0.3588689019870476,0.38093968890827784,0.09739051467615102
ARQ4,4,219,41,0.5006781962784854,0.4815977478569204,0.5186750103126873,0.5833981779488651,0.24639993079683997,0.46614981263875954,0.11508860422074058
ARQ4,4,269,41,0.5176664818216253,0.6665919798391836,0.273749390134105,0.564252131956595,0.5244726103764993,0.5093465188256017,0.12926313383188823
ARQ4,4,320,41,0.4615064511232287,0.30608234617197627,0.6585547712361701,0.5337784312595831,0.2996918173315369,0.451922763424499,0.13706397946336243
ARQ4,4,370,41,0.4095279358087047,0.4882762126864926,0.38955534778295026,0.5232266738049446,0.6335561119260327,0.48882845640182493,0.08749098155622889
ARQ4,4,420,41,0.5018677725678399,0.3402332019238245,0.6619494926361811,0.26778323096888407,0.569600598585038,0.4682868593363535,0.14525619518346208
ARQ4,4,469,41,0.507723942904149,0.38738809159751664,0.46535061779668774,0.34036732376632045,0.3697426488338891,0.4141145249797126,0.062465471505693926
ARQ8,8,70,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,120,81,0.41558991906543574,0.47777783249815303,0.2992025633653005,0.2921364123622576,0.519035530090332,0.40074845147629573,0.09192798279154532
ARQ8,8,169,81,0.1417973573214909,0.22127840725275186,0.32699840273377456,0.4226685650426255,0.2997455108447893,0.2824976486390864,0.09536252845205533
ARQ8,8,219,81,0.6165558763525703,0.22832822582938456,0.30712213854898107,0.30763225135478106,0.39482837644490326,0.3708933737061241,0.13365366510975774
ARQ8,8,269,81,0.22800625099076166,0.4611574512940866,0.36747584894851404,0.2942241628964742,0.17452971675881632,0.3050786861777305,0.10134594338180858
ARQ8,8,320,81,0.4319582641403252,0.23939233322009862,0.20608387539319903,0.21230064235000967,0.40255073074982545,0.2984571691706916,0.0980840856442026
ARQ8,8,370,81,0.28990520140336407,0.23064537358380133,0.32141832094038686,0.2848733077727018,0.6521665583695134,0.3558017524139535,0.151030882553979
ARQ8,8,420,81,0.22811303450947717,0.32896618672779626,0.3338583526157197,0.30097767838409967,0.21551887676829384,0.2814868258010773,0.05015474407421649
ARQ8,8,469,81,0.3961606376757056,0.4345906013149326,0.37422868053791886,0.13676762183086347,0.2897558368868747,0.3263006756492591,0.10598350784675563
ARQ16,16,70,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,120,153,0.30363443108896415,0.23154740144188204,0.06098868719612559,0.11184851691747705,0.24099664750198524,0.1898031368292868,0.08943266507911331
ARQ16,16,169,153,0.04757368875965035,0.07370156055376947,0.09365458327163695,0.04718339929257977,0.11183196147518044,0.07478903867056338,0.025424461087303833
ARQ16,16,219,153,0.18014880100434477,0.2502574026584625,0.2780971743843772,0.14095293967561287,0.10373654887080193,0.19063857331871986,0.06532085590234434
ARQ16,16,269,153,0.09300365425922252,0.03492090668253325,0.051811863123266785,0.22304661500233192,0.06851707194690351,0.0942600222028516,0.06719113226188196
ARQ16,16,320,153,0.27053044628456374,0.06966573630120153,0.16826455859101822,0.07267875074643955,0.11661919345644033,0.13955173707593269,0.07464824089968432
ARQ16,16,370,153,0.06621849612002412,0.025800904461873636,0.10104334065991064,0.1586886018274292,0.13523051991397816,0.09739637259664316,0.04753826139519963
ARQ16,16,420,153,0.0572016546414012,0.15787059902435258,0.07249742104184059,0.08615388327411243,0.05777680093333835,0.08630007178300904,0.03734479821414864
ARQ16,16,469,153,0.05794588138617701,0.024433163926005363,0.02493140652333781,0.19114350691690282,0.02566651269888221,0.06482409429026104,0.06443612931909948
ARQ32,32,70,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ32,32,120,297,0.1358716058418698,0.10275195863796398,0.027969269508806367,0.15955662450675542,0.018184912748013933,0.08886687424868189,0.05675163274625665
ARQ32,32,169,297,0.21739942190005201,0.002063842097069302,0.0034127277607985456,0.008162438698986424,0.002316325172157159,0.04667095112581269,0.08539264273967127
ARQ32,32,219,297,0.006174337819472632,0.0054852450679225674,0.006725794179576703,0.036224916264076125,0.02966724325140769,0.01685550731649114,0.013306358737883602
ARQ32,32,269,297,0.006355867635122397,0.00426147728856584,0.005041532064098175,0.31391061440291296,0.0014311098248947895,0.06620012024311883,0.12386574715938038
ARQ32,32,320,297,0.005186605025692103,0.004000355348112845,0.024294728589479193,0.0033125028206757922,0.005982759200845993,0.008555390196961185,0.007923763339741565
ARQ32,32,370,297,0.31678506090388364,0.0019327617384636054,0.004378875210433409,0.31747220167251783,0.007618838434404273,0.12963754759194054,0.1530966111535756
ARQ32,32,420,297,0.004833498495143084,0.002362360499821426,0.00437804253638855,0.20849657084659806,0.0038901622617794644,0.04479212692794612,0.08185644868286356
ARQ32,32,469,297,0.3159796280975817,0.0024875846759996267,0.0035949144098055314,0.02237561520413985,0.0020698983349513767,0.06930152814449561,0.12357481982903257
ARQ64,64,70,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,120,585,0.08115202511549266,0.010410445971259227,0.0019748890395324755,0.0006458322270267066,0.006218105633646095,0.020080259597391435,0.03072759854537292
ARQ64,64,169,585,0.0006019176556770979,0.0008563138985398692,0.0019725057168934784,0.19795054744398835,0.00029695175484201,0.04033564729398816,0.0788094811019011
