ARQ2,2,50,45,0.3633333444595337,0.5,0.5,0.5183333158493042,0.5183333158493042,0.48000001907348633,0.05890670046210289
ARQ4,4,50,89,0.6816666722297668,0.5116666555404663,0.4566666781902313,0.6133333444595337,0.5,0.5526666641235352,0.0824526846408844
ARQ8,8,50,177,0.5249999761581421,0.46166667342185974,0.5,0.5633333325386047,0.5416666865348816,0.5183333396911621,0.035103023052215576
ARQ16,16,50,353,0.5883333086967468,0.39500001072883606,0.5,0.57833331823349,0.5099999904632568,0.5143333435058594,0.06933492422103882
ARQ64,64,50,1349,0.4749999940395355,0.503333330154419,0.3733333349227905,0.43833333253860474,0.5016666650772095,0.45833330154418944,0.048591263592243195
ARQ128,128,50,2697,0.4566666781902313,0.5,0.5,0.574999988079071,0.5533333420753479,0.5170000076293946,0.042195308953523636
ARQ256,256,50,5393,0.5183333158493042,0.5,0.5,0.5566666722297668,0.5,0.5150000095367432,0.02201010100543499
ARQ300,300,50,6321,0.5,0.4983333349227905,0.5,0.5,0.5099999904632568,0.5016666412353515,0.004216365981847048
ARQ350,350,50,7361,0.5,0.5,0.47333332896232605,0.5,0.4566666781902313,0.48600001335144044,0.01793816313147545
ARQ400,400,50,8421,0.5,0.503333330154419,0.5,0.5,0.5,0.5006666660308838,0.0013333320384845138
ARQ450,450,50,9461,0.5,0.5,0.5533333420753479,0.5,0.5,0.5106666564941407,0.02133333683013916
ARQ500,500,50,10521,0.5,0.46000000834465027,0.48500001430511475,0.5,0.5,0.4890000343322754,0.01562049612402916
ARQ550,550,50,11561,0.4933333396911621,0.5299999713897705,0.5,0.49666666984558105,0.5,0.5039999961853028,0.013232942670583725
ARQ600,600,50,12621,0.5,0.5,0.47833332419395447,0.4833333194255829,0.5,0.49233331680297854,0.0095219099894166
ARQ2,2,100,45,0.7633000016212463,0.5159000158309937,0.5802333354949951,0.5540000200271606,0.5088333487510681,0.5844533920288086,0.09311205893754959
ARQ4,4,100,89,0.6321666836738586,0.48910000920295715,0.5590000152587891,0.5197666883468628,0.6253666877746582,0.5650800228118896,0.05656559020280838
ARQ8,8,100,177,0.6241000294685364,0.6501666903495789,0.5878000259399414,0.7836333513259888,0.7386999726295471,0.6768799781799316,0.07301034778356552
ARQ16,16,100,353,0.8396000266075134,0.8162333369255066,0.8171333074569702,0.8307999968528748,0.8284333348274231,0.8264400482177734,0.008797269314527512
ARQ64,64,100,1349,0.755299985408783,0.6733999848365784,0.850933313369751,0.7931666374206543,0.784333348274231,0.7714266777038574,0.05801691859960556
ARQ128,128,100,2697,0.8970000147819519,0.9549999833106995,0.9162333607673645,0.9223333597183228,0.8788999915122986,0.9138933181762695,0.025598376989364624
ARQ256,256,100,5393,0.9383666515350342,0.9856333136558533,0.9217333197593689,0.909333348274231,0.9261666536331177,0.936246681213379,0.026382215321063995
ARQ300,300,100,6321,0.9138666391372681,0.9298999905586243,0.8213333487510681,0.9132000207901001,0.9580000042915344,0.9072600364685058,0.04593351110816002
ARQ350,350,100,7361,0.8749333620071411,0.5,0.9143000245094299,0.8503999710083008,0.9387000203132629,0.815666675567627,0.16076700389385223
ARQ400,400,100,8421,0.5,0.6974666714668274,0.8460666537284851,0.9035000205039978,0.8739333152770996,0.764193344116211,0.14993533492088318
ARQ450,450,100,9461,0.8720999956130981,0.5,0.887333333492279,0.9418666958808899,0.9587000012397766,0.8319999694824218,0.16912561655044556
ARQ500,500,100,10521,0.5,0.8033666610717773,0.5,0.9092333316802979,0.8959333300590515,0.7217066764831543,0.18466034531593323
ARQ550,550,100,11561,0.8496666550636292,0.5,0.8934999704360962,0.8842666745185852,0.5,0.7254866123199463,0.18468822538852692
ARQ600,600,100,12621,0.5,0.5,0.5,0.5,0.7456333041191101,0.549126672744751,0.09825332462787628
ARQ2,2,150,45,0.6420367360115051,0.43358930945396423,0.6273789405822754,0.8089816570281982,0.6879799962043762,0.6399933338165283,0.12134718149900436
ARQ4,4,150,89,0.6915525794029236,0.7795993089675903,0.7547245621681213,0.6477462649345398,0.776928186416626,0.7301101684570312,0.051995135843753815
ARQ8,8,150,177,0.8675792813301086,0.8853422403335571,0.9234724640846252,0.6053422093391418,0.7316527366638184,0.8026777267456054,0.11800242215394974
ARQ16,16,150,353,0.8923539519309998,0.9287813305854797,0.8692821264266968,0.7885809540748596,0.7999666333198547,0.8557929992675781,0.053814493119716644
ARQ64,64,150,1349,0.9171285629272461,0.7958263754844666,0.9285475611686707,0.8977963328361511,0.8190650939941406,0.8716728210449218,0.053858432918787
ARQ128,128,150,2697,0.9174624085426331,0.9232053160667419,0.9612687826156616,0.9389315247535706,0.9387980103492737,0.9359332084655761,0.01524636335670948
ARQ256,256,150,5393,0.9554257392883301,0.9451085329055786,0.9597662687301636,0.9677128791809082,0.9652420878410339,0.958651065826416,0.008007554337382317
ARQ300,300,150,6321,0.9547579288482666,0.974524199962616,0.9694491028785706,0.9272788166999817,0.967278778553009,0.9586577415466309,0.016984498128294945
ARQ350,350,150,7361,0.942170262336731,0.9352587461471558,0.926577627658844,0.9633722901344299,0.5008347034454346,0.8536426544189453,0.17682300508022308
ARQ400,400,150,8421,0.9257095456123352,0.5008347034454346,0.5008347034454346,0.49916526675224304,0.9278464317321777,0.6708781242370605,0.20894335210323334
ARQ450,450,150,9461,0.9156594276428223,0.9316861629486084,0.9564607739448547,0.9269782900810242,0.49916526675224304,0.845989990234375,0.17392408847808838
ARQ500,500,150,10521,0.9425375461578369,0.4999332129955292,0.5008347034454346,0.8596327304840088,0.49983304738998413,0.6605542659759521,0.19813509285449982
ARQ550,550,150,11561,0.7191652655601501,0.5008347034454346,0.5008347034454346,0.5000667572021484,0.7584640979766846,0.5958731174468994,0.11737141013145447
ARQ600,600,150,12621,0.5008013248443604,0.49916526675224304,0.49916526675224304,0.5008347034454346,0.673589289188385,0.5347111701965332,0.0694429948925972
ARQ2,2,200,45,0.6014666557312012,0.5794666409492493,0.6154666543006897,0.6565333604812622,0.7446333169937134,0.6395133018493653,0.05826026201248169
ARQ4,4,200,89,0.6033666729927063,0.5205333232879639,0.81413334608078,0.8320000171661377,0.7495333552360535,0.7039133548736572,0.1219620406627655
ARQ8,8,200,177,0.708133339881897,0.815500020980835,0.8610333204269409,0.7010999917984009,0.7439333200454712,0.765939998626709,0.06249650567770004
ARQ16,16,200,353,0.9225000143051147,0.9282333254814148,0.7390666604042053,0.9042666554450989,0.8379666805267334,0.8664066314697265,0.07131154835224152
ARQ64,64,200,1349,0.8887333273887634,0.8826333284378052,0.9344666600227356,0.9247333407402039,0.9526333212852478,0.9166399955749511,0.02688511461019516
ARQ128,128,200,2697,0.916866660118103,0.9125999808311462,0.9456999897956848,0.956933319568634,0.9560333490371704,0.9376266479492188,0.01915225386619568
ARQ256,256,200,5393,0.9322999715805054,0.9675666689872742,0.942966639995575,0.9382666945457458,0.9703999757766724,0.9503000259399415,0.015650728717446327
ARQ300,300,200,6321,0.9377666711807251,0.9524999856948853,0.9529666900634766,0.9540333151817322,0.941266655921936,0.9477066993713379,0.006796285510063171
ARQ350,350,200,7361,0.9312333464622498,0.9678333401679993,0.9687333106994629,0.9592999815940857,0.9469666481018066,0.9548133850097656,0.014149223454296589
ARQ400,400,200,8421,0.7898666858673096,0.9341333508491516,0.975600004196167,0.9504666924476624,0.9408666491508484,0.9181866645812988,0.06568560004234314
ARQ450,450,200,9461,0.8845999836921692,0.5,0.9652000069618225,0.8943666815757751,0.5,0.7488333225250244,0.20506736636161804
ARQ500,500,200,10521,0.9594666957855225,0.5,0.5,0.5,0.8183000087738037,0.6555533409118652,0.1956733763217926
ARQ550,550,200,11561,0.5,0.9336333274841309,0.9381999969482422,0.5,0.885200023651123,0.7514066696166992,0.20611141622066498
ARQ600,600,200,12621,0.5,0.5,0.5,0.5,0.5,0.5,0.0
ARQ2,2,250,45,0.4677000045776367,0.5149999856948853,0.48686665296554565,0.5171666741371155,0.6186666488647461,0.5210799694061279,0.05214482173323631
ARQ4,4,250,89,0.39516666531562805,0.6625000238418579,0.5719000101089478,0.6729999780654907,0.7266666889190674,0.605846643447876,0.11649471521377563
ARQ8,8,250,177,0.7833333611488342,0.8654666543006897,0.8964666724205017,0.8004000186920166,0.8639000058174133,0.8419133186340332,0.04282337427139282
ARQ16,16,250,353,0.913433313369751,0.9255666732788086,0.8561000227928162,0.9024999737739563,0.8821666836738586,0.895953369140625,0.024510065093636513
