ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ2,2,50,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,50,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,50,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,50,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,50,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ128,128,50,1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ256,256,50,2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ300,300,50,2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ350,350,50,3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ400,400,50,3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ450,450,50,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ500,500,50,4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ550,550,50,4957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ600,600,50,5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,100,21,0.6788811606168746,0.6829802340269089,0.6736117100715637,0.5208886532485485,0.7165833497047425,0.6545890215337276,0.06852315937293532
ARQ4,4,100,41,0.42914331644773485,0.40629947543144224,0.3153606554865837,0.5813763558864593,0.6203782686591148,0.47051161438226696,0.11371663016623193
ARQ8,8,100,81,0.5337622910737991,0.3799039264023304,0.4367630833387375,0.42067420825362206,0.4101593580842018,0.43625257343053814,0.05216726373088785
ARQ16,16,100,153,0.13225912053138017,0.3759009400010109,0.21414874859154223,0.25023716561496256,0.306622194647789,0.25583363387733693,0.08250484394497283
ARQ64,64,100,585,0.028768065722615574,0.0047089825457806,0.36653360508469635,0.11565350232122,0.0017455514185712672,0.10348194141857674,0.13786433790400757
ARQ128,128,100,1161,0.004212630151985479,0.0011533201463043952,0.2272965345182456,0.0017016190791036933,0.0008662636889857822,0.04704607351692499,0.09013298148583677
ARQ256,256,100,2313,0.6488196069002151,0.6482854768633842,0.2110582008910893,0.6478665566444397,0.6654462599754334,0.5642952202549123,0.17674321944246316
ARQ300,300,100,2705,0.6478561979532241,0.6533407068252564,0.0024739252135441347,0.6572032421827316,0.6754956901073456,0.5272739524564204,0.2625640024532346
