ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ8,8,150,257,0.845058798789978,0.7974117398262024,0.7462353110313416,0.7924705743789673,0.8128235340118408,0.7988000392913819,0.03206733986735344
ARQ16,16,150,513,0.8275294303894043,0.8877646923065186,0.8081176280975342,0.8212941288948059,0.8451764583587646,0.8379764556884766,0.027603253722190857
ARQ64,64,150,1989,0.8881176710128784,0.8708235025405884,0.7531764507293701,0.8703529238700867,0.8659999966621399,0.8496941566467285,0.04884904995560646
ARQ128,128,150,3977,0.9258823394775391,0.9295294284820557,0.8937647342681885,0.9057646989822388,0.9352940917015076,0.9180470466613769,0.015691936016082764
ARQ256,256,150,7953,0.943294107913971,0.9390588402748108,0.931176483631134,0.9172941446304321,0.9183529615402222,0.929835319519043,0.010555914603173733
ARQ300,300,150,9331,0.951764702796936,0.9263529181480408,0.9343529343605042,0.9032941460609436,0.9249411821365356,0.9281411170959473,0.015668245032429695
ARQ350,350,150,10871,0.929411768913269,0.9078823328018188,0.929411768913269,0.9103529453277588,0.9141176342964172,0.9182353019714355,0.009339138865470886
ARQ400,400,150,12411,0.9149411916732788,0.9214117527008057,0.8957647085189819,0.9359999895095825,0.9391764998435974,0.9214588165283203,0.015671826899051666
ARQ450,450,150,13981,0.9262353181838989,0.9371764659881592,0.9494117498397827,0.9264705777168274,0.9390588402748108,0.9356705665588378,0.008674467913806438
ARQ500,500,150,15521,0.9332941174507141,0.9057646989822388,0.9194117784500122,0.9197646975517273,0.9131764769554138,0.9182823181152344,0.009072900749742985
ARQ550,550,150,17061,0.9344705939292908,0.6294117569923401,0.9337646961212158,0.919176459312439,0.9018823504447937,0.863741111755371,0.11776590347290039
ARQ600,600,150,18631,0.9177647233009338,0.9231764674186707,0.9414117932319641,0.9195294380187988,0.9196470379829407,0.9243059158325195,0.008731480687856674
ARQ2,2,200,65,0.7538823485374451,0.7344706058502197,0.619882345199585,0.7137647271156311,0.6844705939292908,0.7012941360473632,0.04676029086112976
ARQ4,4,200,129,0.8042352795600891,0.6294117569923401,0.7429412007331848,0.8604705929756165,0.8469411730766296,0.776800012588501,0.08431246876716614
ARQ8,8,200,257,0.7997646927833557,0.8117647171020508,0.7623529434204102,0.6995294094085693,0.8625882267951965,0.7871999740600586,0.054310571402311325
ARQ16,16,200,513,0.8267058730125427,0.896823525428772,0.8284705877304077,0.8614117503166199,0.8629412055015564,0.8552705764770507,0.02591286040842533
ARQ64,64,200,1989,0.742588222026825,0.9167059063911438,0.9395294189453125,0.8168235421180725,0.8910588026046753,0.8613411903381347,0.07231304049491882
ARQ128,128,200,3977,0.9502353072166443,0.9330587983131409,0.9338823556900024,0.8935294151306152,0.9615294337272644,0.9344470024108886,0.023061757907271385
ARQ256,256,200,7953,0.9583529233932495,0.9462352991104126,0.9671764969825745,0.9518823623657227,0.9682353138923645,0.9583765029907226,0.008534861728549004
ARQ300,300,200,9331,0.9624705910682678,0.9464705586433411,0.978352963924408,0.9503529667854309,0.9568235278129578,0.9588940620422364,0.01116262748837471
ARQ350,350,200,10871,0.9582353234291077,0.9477646946907043,0.9376470446586609,0.9422352910041809,0.9614117741584778,0.9494587898254394,0.009104587137699127
ARQ400,400,200,12411,0.9548235535621643,0.9532940983772278,0.9424706101417542,0.9412941336631775,0.9222353100776672,0.9428236007690429,0.01166166178882122
ARQ450,450,200,13981,0.957058846950531,0.9008235335350037,0.9561176300048828,0.9549411535263062,0.9459999799728394,0.9429883003234864,0.021448394283652306
ARQ500,500,200,15521,0.9128235578536987,0.9522352814674377,0.9531764984130859,0.9315294027328491,0.947882354259491,0.9395294189453125,0.015457402914762497
ARQ550,550,200,17061,0.9512941241264343,0.9545882344245911,0.9634117484092712,0.9217647314071655,0.9501176476478577,0.9482353210449219,0.01403050310909748
ARQ600,600,200,18631,0.9404705762863159,0.9205882549285889,0.9462352991104126,0.9204705953598022,0.9409411549568176,0.9337411880493164,0.010975748300552368
ARQ2,2,250,65,0.619882345199585,0.6294117569923401,0.6294117569923401,0.6294117569923401,0.6294117569923401,0.6275058269500733,0.003811764530837536
ARQ4,4,250,129,0.7798823714256287,0.6294117569923401,0.7329411506652832,0.75917649269104,0.7147058844566345,0.7232235431671142,0.05190466716885567
ARQ8,8,250,257,0.8263529539108276,0.8095294237136841,0.8642352819442749,0.8085882067680359,0.742588222026825,0.8102588653564453,0.03938302397727966
ARQ16,16,250,513,0.8321176767349243,0.8281176686286926,0.8451764583587646,0.894352912902832,0.8217647075653076,0.8443058967590332,0.026169365271925926
ARQ64,64,250,1989,0.8728235363960266,0.9023529291152954,0.8823529481887817,0.8271764516830444,0.9291764497756958,0.8827764511108398,0.03384316340088844
ARQ128,128,250,3977,0.9111764430999756,0.9382352828979492,0.9412941336631775,0.9340000152587891,0.9204705953598022,0.9290352821350097,0.01141805574297905
ARQ256,256,250,7953,0.9585882425308228,0.9321176409721375,0.9150588512420654,0.9308235049247742,0.9334117770195007,0.9340000152587891,0.01398090273141861
