ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ2,2,50,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,50,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,50,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,50,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,50,1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ128,128,50,2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ256,256,50,4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ300,300,50,5412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ350,350,50,6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ400,400,50,7210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ450,450,50,8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ500,500,50,9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ550,550,50,9907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ600,600,50,10806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,100,39,0.5570465224981308,0.5436236312985421,0.3677463561296463,0.38367156490683557,0.33941862866282463,0.43830134069919585,0.09266435354326505
ARQ4,4,100,77,0.326254552975297,0.3577474439330399,0.2997797476314008,0.3230918731167913,0.3183216285705566,0.3250390492454171,0.018752408302857765
ARQ8,8,100,153,0.3526191398501396,0.3207413598522544,0.3173798946291208,0.31984086088836194,0.29329575795680285,0.3207754026353359,0.018876220348746153
ARQ16,16,100,305,0.2897156904451549,0.3014953377470374,0.2861041541770101,0.3226049422100186,0.3061934189498425,0.3012227087058127,0.012984331764431303
ARQ64,64,100,1166,0.25335044734412804,0.25315516905859115,0.2682493378315121,0.25132427117787304,0.27688812181353567,0.260593469445128,0.01017679453335381
ARQ128,128,100,2314,0.23502361585851758,0.27041111620143055,0.24510632678866387,0.2760497995093465,0.2642724478431046,0.25817266124021265,0.015576820260989194
ARQ256,256,100,4610,0.21622330376994797,0.5555393010377884,0.5555675792694091,0.15628648564088507,0.27073942466638984,0.35087121887688405,0.17099941971125618
ARQ300,300,100,5412,0.25511139541864397,0.1020720891449905,0.23635025943396612,0.1518913622869877,0.20194384496819112,0.18947379025055588,0.056058357249832484
ARQ350,350,100,6311,0.23701949044130743,0.22210045148036442,0.22891853348817676,0.15714789984425692,0.1459615758620748,0.19822959022323605,0.038564066757686796
ARQ400,400,100,7210,0.1401830296128142,0.14157081041194772,0.22043917582836003,0.2582898973207921,0.18527332039229805,0.1891512467132424,0.04568568710944897
ARQ450,450,100,8109,0.2741349353082478,0.26013077058829365,0.26748002734966575,0.2782524724677205,0.10925618030548717,0.23785087720388298,0.0645905535358789
ARQ500,500,100,9008,0.2714188328292221,0.15843231422095413,0.19784776064334436,0.20651457535073858,0.16902080022881477,0.20064685665461482,0.03958083554137672
ARQ550,550,100,9907,0.062231808736517576,0.18191813347031713,0.2096190499700606,0.2244067778182216,0.2324584435997531,0.182126842718974,0.06237234507690117
ARQ600,600,100,10806,0.09585551632775278,0.20071357312743202,0.23190613571554422,0.19522994490798737,0.1959015672202804,0.18392134745979935,0.04606846948088052
ARQ2,2,150,39,0.2818625867863496,0.306551387210687,0.27263902661701045,0.501622876127561,0.32821484612921875,0.33817814457416534,0.08400061595172698
ARQ4,4,150,77,0.272798080680271,0.2647885467422505,0.3251922409733137,0.3240733773012956,0.26384723458439113,0.29013989605630436,0.02833683663869839
ARQ8,8,150,153,0.2588699964682261,0.27156703241169455,0.31589353173971174,0.26632466609279315,0.2548161364843448,0.2734942726393541,0.0219797948531889
ARQ16,16,150,305,0.27698042002816997,0.2577920972307523,0.2672627862542868,0.2358659881601731,0.2858754204834501,0.26475534243136645,0.017232986204540803
