ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ8,8,250,257,0.3681244686245918,0.4221879571676254,0.3940456129312515,0.37871752673387526,0.4671349686384201,0.40604210681915287,0.03555649610812682
ARQ16,16,250,513,0.33374747055768966,0.3402474653124809,0.3515490764081478,0.295334088742733,0.34332170522212985,0.33283996124863624,0.0196075654215851
ARQ64,64,250,1989,0.14133990435302257,0.07559873249335214,0.08623927402216941,0.3679436168074608,0.0979450973495841,0.15381332500511782,0.10937312448633701
ARQ128,128,250,3977,0.04340219703898765,0.03298847895488143,0.04284023826953489,0.032333039052042295,0.03864974690612871,0.038042740044315,0.004695837867949545
ARQ256,256,250,7953,0.003196540618335348,0.03490609251859132,0.00471913229522761,0.008263725461112443,0.015605249786640343,0.013338148135981411,0.011603494106295218
ARQ300,300,250,9331,0.01768698063278316,0.017548590468009932,0.00362044130409231,0.009496573382332826,0.011179575440201006,0.011906432245483847,0.0052960754432399
ARQ350,350,250,10871,0.014368050754645083,0.013493289044490667,0.021098724480631062,0.0021259982548326663,0.0050112165665177595,0.011219455820223448,0.006839840962802777
ARQ400,400,250,12411,0.02106898358090257,0.00704027585392032,0.0003739665670782415,0.010477532324664935,0.009034396824667055,0.009599031030246624,0.0066977523129284604
ARQ450,450,250,13981,0.02702284981379489,0.025175085955124812,0.014842190678144107,0.02488283096899977,0.0001616441701412157,0.018416920317240956,0.010075481378522473
ARQ500,500,250,15521,0.016830941747044564,0.01156793649399333,0.001919512060499983,0.0005688745439383638,0.012381414732012217,0.00865373591549769,0.006324074697674467
ARQ550,550,250,17061,0.00863433986195014,0.023288238404202275,0.020017215187952388,0.00044326459309969833,0.007386508840649185,0.011953913377570737,0.008460018296239977
ARQ600,600,250,18631,0.04294598373888584,0.0005567694841447519,0.011415550927413278,0.017962782817659898,0.03066800678680829,0.020709818750982413,0.014789777265888163
ARQ2,2,300,65,0.6361857190728187,0.6472087207436562,0.563629606962204,0.6384001985192299,0.586123152077198,0.6143094794750213,0.03317894274732631
ARQ4,4,300,129,0.5385642781853676,0.5699148473143577,0.5974362316727638,0.4483266368508339,0.4525370006263256,0.5213557989299298,0.06084674304932014
ARQ8,8,300,257,0.544593226313591,0.35385998606681823,0.4841816709935665,0.5365011370182038,0.4632700279355049,0.4764812096655369,0.06857322421397374
ARQ16,16,300,513,0.35509621746838094,0.42139857783913615,0.3549669500440359,0.36997221380472184,0.335809160284698,0.36744862388819455,0.029073685080514673
ARQ64,64,300,1989,0.14132914127781987,0.11263762715505436,0.10972083512926474,0.3212806739378721,0.1323673624638468,0.16346712799277158,0.07979311161684718
ARQ128,128,300,3977,0.06496032646384264,0.06560390621481929,0.07838138336635893,0.06622957305109595,0.2665308487648144,0.10834120757218627,0.07925064186766066
ARQ256,256,300,7953,0.029331665791796694,0.04842453432167531,0.04392042771361957,0.022534868304610427,0.051660766538552706,0.03917445253405094,0.011293826146031997
ARQ300,300,300,9331,0.05286969813023461,0.035318674228619784,0.037423621513007675,0.018695443970409543,0.02856864581042828,0.034575216730539975,0.011239219418373508
ARQ350,350,300,10871,0.030258576596943386,0.02581484158483363,0.025531177175500373,0.03386830143708721,0.04403525130674098,0.03190162962022112,0.0068032911071381815
ARQ400,400,300,12411,0.03852649429667508,0.03686726082834866,0.010309351768373744,0.02349198720723507,0.06013667784602148,0.03386635438933081,0.016633773503589838
ARQ450,450,300,13981,0.037412821476027605,0.018353368231241802,0.03751305481790041,0.014905147619101626,0.04932268999167718,0.03150141642718972,0.012938234863888346
ARQ500,500,300,15521,0.016502795784763293,0.014663204655970503,0.06820732186679379,0.052102200567896946,0.03243668198178057,0.036782440971441024,0.020696030627411127
ARQ550,550,300,17061,0.03947797119559254,0.037113033268797155,0.03937430956080789,0.02498427957369131,0.03366249457176309,0.0349224176341304,0.005398614656899418
ARQ600,600,300,18631,0.050498823112575336,0.05224068507843185,0.03234983805785305,0.00565107869251733,0.012706118475302902,0.03068930868333609,0.01902600397025292
ARQ2,2,350,65,0.5613918411426055,0.486537888009324,0.639983055428562,0.6732604518914834,0.5764537731296996,0.5875254019203349,0.06497126462378898
