ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ2,2,4851,23,0.4494195580482483,0.841658353805542,0.7414262294769287,0.5969817638397217,0.702354907989502,0.6663681507110596,0.13381822407245636
ARQ2,2,5121,23,0.4955887198448181,0.9539635181427002,0.8430514335632324,0.8190381526947021,0.6397014856338501,0.7502686500549316,0.1624293476343155
ARQ2,2,5391,23,0.597446084022522,0.6421558856964111,0.7880597114562988,0.9732338190078735,0.9368822574615479,0.7875555515289306,0.15103496611118317
ARQ2,2,5661,23,0.8136981725692749,0.9039137363433838,0.5761194229125977,0.6573134064674377,0.8541625142097473,0.7610414028167725,0.12394548207521439
ARQ2,2,5931,23,0.904676616191864,0.6775456070899963,0.9245439171791077,0.5970149040222168,0.8693200945854187,0.7946202278137207,0.13215671479701996
ARQ2,2,6201,23,0.7633498907089233,0.7891873717308044,0.8842454552650452,0.8436484336853027,0.7025207281112671,0.7965903282165527,0.06309787184000015
ARQ2,2,6471,23,0.7959867119789124,0.5970149040222168,0.91877281665802,0.5236484408378601,0.7931674718856812,0.7257180213928223,0.14432871341705322
ARQ2,2,6741,23,0.9145273566246033,0.8480597138404846,0.7896517515182495,0.6252073049545288,0.4843780994415283,0.7323648929595947,0.15673573315143585
ARQ2,2,7002,23,0.6915422677993774,0.5970149040222168,0.5970149040222168,0.5970149040222168,0.6073300242424011,0.6179833889007569,0.036995768547058105
ARQ2,2,7272,23,0.5970149040222168,0.7792371511459351,0.9142619967460632,0.7847429513931274,0.6728026270866394,0.7496119022369385,0.10808053612709045
ARQ2,2,7542,23,0.7459369897842407,0.5545273423194885,0.8613930344581604,0.7671310305595398,0.5970149040222168,0.7052006721496582,0.11339972168207169
ARQ2,2,7812,23,0.5970149040222168,0.5965505838394165,0.9379104375839233,0.5922387838363647,0.6493532061576843,0.674613618850708,0.13331490755081177
