ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ2,2,256,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,520,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,784,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,1056,21,0.4328468476958347,0.6884397385698376,0.5430083405790906,0.6061343532620054,0.42776044232375693,0.539637944486105,0.10049479560276532
ARQ2,2,1320,21,0.44183787500316446,0.517756645787846,0.6680044340364861,0.5142639832063155,0.3516338223760778,0.498699352081978,0.1040491677663138
ARQ2,2,1592,21,0.5948298711273539,0.43228344222409043,0.4023432282347176,0.4911180471056071,0.48687467068883045,0.48148985187611987,0.06580747247170346
ARQ2,2,1856,21,0.5843379877764603,0.658261239528656,0.5713781403570339,0.6308547163317944,0.6682503814327305,0.6226164930853351,0.03875946541416962
ARQ2,2,2120,21,0.3923794230572263,0.5329176978509229,0.5223716714776548,0.38055464490912017,0.403059619934039,0.44625661144579265,0.06691655426227662
ARQ2,2,2392,21,0.6005197636286418,0.6692638252178827,0.5286353681484858,0.5981203391154607,0.5964498774210611,0.5985978347063063,0.04449036856479701
ARQ2,2,2656,21,0.6671282616821496,0.5769922389640464,0.5093760600498131,0.6503645525322305,0.2600501279036204,0.5327822482263719,0.14748534299994764
ARQ2,2,2920,21,0.6709841812243227,0.3387898003957311,0.6590674372970081,0.5140582972862682,0.6260890398846298,0.561797751217592,0.12452151598619235
ARQ2,2,3184,21,0.3542925643741636,0.5608953573649987,0.6643186780743133,0.4857231515242641,0.5926705177565267,0.5315800538188532,0.10558852549118344
ARQ2,2,3456,21,0.5190471515611366,0.6643646033825698,0.5150608180297745,0.6657185206810633,0.4751817755125187,0.5678745738334126,0.08080733700045126
ARQ2,2,3720,21,0.26748963630097544,0.7037882096747048,0.6267532527956188,0.2567216143903569,0.6622689626155756,0.5034043351554462,0.1985521253313902
ARQ4,4,256,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,520,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,784,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,1056,41,0.530903091259075,0.533780327348998,0.33883560144088487,0.3016091743201921,0.6573108547564709,0.4724878098251242,0.13295946496968783
ARQ4,4,1320,41,0.42284985780715945,0.33247238117637057,0.5417874139366727,0.3492836278496367,0.3282225341507883,0.39492316298412555,0.08097042632226449
ARQ4,4,1592,41,0.6791985945485944,0.20641891800578516,0.5537772790046792,0.6069143986582157,0.3515350813205218,0.47956885430755936,0.17468791937489886
ARQ4,4,1856,41,0.5747369443034304,0.23775728926833334,0.6684822527499035,0.5514930268299991,0.39349919698875524,0.48519374202808435,0.1520795490168809
ARQ4,4,2120,41,0.24402461665913575,0.6447341603444035,0.544394445374496,0.4523148343975383,0.4751185173154774,0.4721173148182102,0.1322482388250153
ARQ4,4,2392,41,0.3067185886700948,0.327505305459102,0.5509930868943532,0.250598535935084,0.6685564808050791,0.4208743995527426,0.16063654178914227
ARQ4,4,2656,41,0.4982897939982715,0.26750996400107135,0.3372281032639581,0.30487441345378086,0.3661841798473049,0.35481729091287734,0.07891743174884017
ARQ4,4,2920,41,0.4893867799737414,0.370324326221083,0.23248112971176865,0.29966267992238527,0.3532271311908472,0.3490164094039651,0.08507862299970242
ARQ4,4,3184,41,0.36400917519752246,0.4548037453253466,0.4198116848343297,0.4078657372777623,0.28911889394871276,0.38712184731673477,0.056953574509481006
ARQ4,4,3456,41,0.5723686593550222,0.3474962316729404,0.534973318654078,0.44305741373035645,0.44745297647184795,0.469069719976849,0.07866128899232162
ARQ4,4,3720,41,0.20830654754088476,0.4313254274873652,0.2269824666854663,0.18320724648288172,0.21540993655848706,0.253046324951017,0.09028666059177552
ARQ8,8,256,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,520,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,784,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,1056,81,0.5256409658627077,0.36402480281663663,0.47143788251912955,0.4711911095814271,0.5198923715136268,0.47043742645870557,0.05799730644449174
ARQ8,8,1320,81,0.18410140546885403,0.2780972022901882,0.32238672917539424,0.29190960905768654,0.2595360214963104,0.2672061934976867,0.04634436678254445
ARQ8,8,1592,81,0.1703974690531666,0.17826679206673224,0.32799132026020605,0.1977982576094081,0.26923648339120587,0.22873806447614378,0.06066230589128604
ARQ8,8,1856,81,0.3105962773592308,0.25663099502181186,0.2344762198626995,0.38105507875824796,0.45247242843796465,0.32704619988799094,0.0805565640212185
ARQ8,8,2120,81,0.2932706903246112,0.4598232048346584,0.36283173148793385,0.21614104778246773,0.4204196785401581,0.35049727059396585,0.0875441809072843
ARQ8,8,2392,81,0.27115446627140044,0.1963803866505623,0.16737587173779805,0.19106773590048154,0.3710642434159915,0.23940854079524673,0.0744553405679027
ARQ8,8,2656,81,0.3125663402381244,0.34713832483635293,0.19180631570450896,0.4881700159193159,0.2985240484143163,0.3276410090225237,0.09557804593318794
ARQ8,8,2920,81,0.44195576207559617,0.22267330303543903,0.5100232753597322,0.2067399651544993,0.2327291031108528,0.3228242817472239,0.12716815727532832
ARQ8,8,3184,81,0.20317097478791288,0.15426992518561228,0.33107803728347435,0.4329384370405871,0.18434008154878043,0.2611594911692734,0.10496273469961728
ARQ8,8,3456,81,0.2974867791765266,0.26295650915967095,0.15145093243983057,0.37157669359887086,0.4216856719167144,0.30103131725832266,0.0931350306871407
ARQ8,8,3720,81,0.5402883344735855,0.23542475381977537,0.4090901557196919,0.35695663680378187,0.272140418107693,0.36278005978490546,0.10781710757064804
ARQ16,16,256,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,520,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,784,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,1056,153,0.18217227811163123,0.21969260211864655,0.09558520686220039,0.1254678449424153,0.21947391246530143,0.16847836890003898,0.05014834900605553
ARQ16,16,1320,153,0.01566675153956043,0.06298319445640752,0.07499719240674467,0.05700480875869592,0.17667371303294643,0.077465132038871,0.053471159415324175
ARQ16,16,1592,153,0.05969568338226433,0.023433362951194494,0.10758803294381904,0.02556242875230672,0.12342553197151172,0.06794100800021927,0.04121960410323317
ARQ16,16,1856,153,0.27801454452605084,0.13658234041890707,0.10082570829525075,0.5506109998657785,0.1424883952171638,0.2417043976646302,0.16582097745955987
ARQ16,16,2120,153,0.04274903101972619,0.06839316324295855,0.20245919427029171,0.05430643516767742,0.04258798663609458,0.0820991620673497,0.06092026464422455
ARQ16,16,2392,153,0.01638856213539839,0.06537302014728387,0.029900665981695055,0.071814659225444,0.05107545093943675,0.046910471685851614,0.020973086361238888
ARQ16,16,2656,153,0.04232099370376484,0.32357492130081933,0.06433873234299926,0.052797253352698977,0.1454487101317526,0.125696122166407,0.10542918977648243
ARQ16,16,2920,153,0.11465997097738942,0.04170494942666322,0.026239107561404587,0.0808559592935394,0.052117983886941534,0.06311559422918764,0.03133937376539602
