ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ2,2,50,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,100,45,0.6562399211525917,0.6386736923456192,0.699925037920475,0.6419927453994752,0.611790172457695,0.6497243138551712,0.028925622915440142
ARQ2,2,150,45,0.6931659551461538,0.3076629051069419,0.6701025045911471,0.6514642263452212,0.48603871842225393,0.5616868619223435,0.14652746564663324
ARQ2,2,200,45,0.5554902631044388,0.6025805681943893,0.6701494055986404,0.5133740499615669,0.4307394964247942,0.554466756656766,0.08086471067206395
ARQ2,2,250,45,0.5613046021461486,0.6924876136779785,0.6875001678466797,0.49102743542194366,0.4368845672607422,0.5738408772706987,0.10273046051752388
ARQ2,2,300,45,0.6095667222142219,0.5407515734434127,0.5917741996049881,0.5073075790703296,0.5009971883893013,0.5500794525444508,0.04382396223257761
ARQ2,2,350,45,0.5680875085357927,0.5739229892054175,0.6286398694555984,0.3962317878364498,0.6923629758704422,0.5718490261807402,0.09859886073477502
ARQ2,2,400,45,0.6850297766923904,0.46917978435754776,0.5135551586747169,0.4875731892883778,0.5389015027880668,0.5388478823602199,0.07680053255810781
ARQ2,2,450,45,0.5716390008420016,0.59030217908125,0.5464795297753494,0.5257366180947397,0.6234989572415309,0.5715312570069744,0.03399334929750507
ARQ2,2,500,45,0.4138762351870537,0.5692317453026772,0.45889846548438074,0.420324215143919,0.23411217018961905,0.4192885662615299,0.10804865997860268
ARQ2,2,550,45,0.5613225506110625,0.47332579818638887,0.43028595528819347,0.4738393029028719,0.6770269225944172,0.5231601059165868,0.08794654871163418
ARQ2,2,600,45,0.43878563702106477,0.637739799618721,0.6938130676746368,0.694236170053482,0.5834080624580383,0.6095965473651885,0.09477397797241041
ARQ2,2,650,45,0.4907583474019252,0.6929548180431401,0.6759796071490016,0.5128819138631908,0.6943036930276714,0.6133756758969857,0.09158104769503361
ARQ2,2,700,45,0.6160665506124496,0.6943596613407135,0.4592932394146919,0.6297494524717331,0.48700193196535113,0.5772941671609878,0.08948306128948985
ARQ2,2,750,45,0.3347174148592684,0.5527008691871608,0.5978382795497224,0.6947318271354392,0.40777791650206957,0.5175532614467321,0.13004065191797082
ARQ2,2,800,45,0.46309469372034073,0.6079737144708633,0.3549157550930977,0.541025941669941,0.6508265841007232,0.5235673378109932,0.10556936304851668
ARQ2,2,850,45,0.5526761175873124,0.6933349760893349,0.6159668539729074,0.44940781732585944,0.6917798580410325,0.6006331246032893,0.0919841851893858
ARQ2,2,900,45,0.4861638420820236,0.6296346294879913,0.33439247637987135,0.3747486248612404,0.6872778660058976,0.5024434877634049,0.13795178956116164
ARQ2,2,950,45,0.43984445086065327,0.472954457098583,0.45901836117483535,0.6225341460052526,0.5370991845738213,0.5062901199426291,0.06666751021704756
ARQ2,2,1000,45,0.3984901717305183,0.5252309226989746,0.4654550117254257,0.5713951003551483,0.6937580007314682,0.5308658414483071,0.10001012275869774
ARQ4,4,50,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,100,89,0.5831516796350479,0.6016850236058235,0.3918536742776632,0.5117424431443215,0.5783308726549149,0.5333527386635543,0.07702111180601029
ARQ4,4,150,89,0.6166705744465192,0.3654625658194224,0.5119454837342103,0.45303932547569276,0.5430464150508245,0.4980328729053339,0.08472778714765451
ARQ4,4,200,89,0.6094096553325653,0.44522933796048164,0.4327205690741539,0.4374108737707138,0.3907309776544571,0.46310028275847437,0.0755592379923423
ARQ4,4,250,89,0.5167015700340271,0.29884465515613556,0.346339902639389,0.4645584578514099,0.3957856510877609,0.40444604735374445,0.078508324169079
ARQ4,4,300,89,0.5935225167870521,0.3432332073152065,0.48686725288629534,0.5632527565956116,0.3251295816898346,0.46240106305480005,0.11045988557072137
ARQ4,4,350,89,0.630959334027054,0.3156307120608468,0.6205924395312611,0.37141501763437546,0.3610361063072824,0.45992672191216394,0.13674841229994913
ARQ4,4,400,89,0.36108097299933434,0.48340036392211916,0.38761166647076606,0.3002605126798153,0.3870397937297821,0.38387866196036335,0.05905967617447747
ARQ4,4,450,89,0.491088925869064,0.2348548724456171,0.6464284046561317,0.37370714360633783,0.5628137815315112,0.46177862562173233,0.1445086246752608
ARQ4,4,500,89,0.45636151045560835,0.690583056807518,0.6718798297643661,0.5185716468095779,0.2981921847164631,0.5271176457107067,0.14502645415365975
ARQ4,4,550,89,0.3527847555550662,0.47338848168199715,0.39972184815190054,0.4237292910164053,0.6235873986374249,0.45464235500855876,0.09299537106460666
ARQ4,4,600,89,0.5350923404097557,0.5328890132904053,0.6213120168447495,0.5145953497290612,0.29195898652076724,0.49916954135894775,0.11001854770628344
ARQ4,4,650,89,0.49827738420678935,0.5548440239845066,0.38607474327634234,0.5233512077856501,0.3902099251473716,0.470551456880132,0.0696460400501223
ARQ4,4,700,89,0.40723088711500166,0.19078969188034534,0.5240924906730652,0.693760244846344,0.47434619814157486,0.45804390253126626,0.16382744002054733
ARQ4,4,750,89,0.30475523660856263,0.21982650500204828,0.30132582245601547,0.4158929856839003,0.3443407540520032,0.317228260760506,0.06382065674535775
ARQ4,4,800,89,0.6328716969490051,0.5456421214342118,0.1942485576868057,0.32793172329664233,0.5714904356002808,0.4544369069933891,0.16586767773382372
ARQ4,4,850,89,0.477291885380433,0.3454607549671815,0.43241208234680034,0.33521028002288855,0.3964869861847886,0.39737239778041833,0.05324403345000115
ARQ4,4,900,89,0.561320968568325,0.4437661457061768,0.5702375334501266,0.514666473865509,0.21658151134848594,0.46131452658772465,0.13031817567749393
ARQ4,4,950,89,0.30966172001834186,0.5442223984677836,0.6405393858000917,0.26989983640751747,0.46198774593056374,0.44526221732485965,0.13953171166258851
ARQ4,4,1000,89,0.23397745326161384,0.32202993497252463,0.33116128474473955,0.3848242163658142,0.6041235369443894,0.37522328525781634,0.1242649432144115
ARQ8,8,50,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,100,177,0.600576742887497,0.3878461755812168,0.49774952217936513,0.42123583622276783,0.4137591788172722,0.46423349113762385,0.07738770334468363
ARQ8,8,150,177,0.3903924431403478,0.2960260106126467,0.2371453989048799,0.346918643116951,0.3927775323887666,0.3326520056327184,0.05935579074740317
ARQ8,8,200,177,0.4511371722817421,0.2774599040299654,0.4279447987675667,0.4681422036886215,0.5929010373353958,0.44351702322065834,0.10079435585999291
ARQ8,8,250,177,0.3532263144254684,0.19524695497751235,0.3421027394533157,0.5077823014259338,0.6248751585483551,0.40464669376611706,0.1480145820553198
ARQ8,8,300,177,0.39551311612129214,0.1876685457676649,0.49066324084997176,0.3794961799681187,0.32540885522961616,0.3557499875873327,0.0995173646618813
ARQ8,8,350,177,0.4434351021917457,0.2475351073548325,0.28159226438938045,0.3440270953708225,0.5006566172481602,0.3634492373109882,0.09564253533535337
ARQ8,8,400,177,0.497516342997551,0.411206434071064,0.5274620947241783,0.3041441734135151,0.1886657555401325,0.3857989601492882,0.12547809499308976
ARQ8,8,450,177,0.18947250145462763,0.357969274563072,0.26699611346806046,0.24454684107177024,0.28099741951554225,0.2679964300146145,0.05473760991387864
ARQ8,8,500,177,0.19465462744235992,0.4033335390686989,0.3631243106722832,0.335417095720768,0.3291842222213745,0.32514275902509693,0.07029287908829938
ARQ8,8,550,177,0.2067038630220023,0.31651799204674635,0.17202338644049384,0.36708075566725296,0.49724598635326733,0.3119143967059526,0.11666282143293279
ARQ8,8,600,177,0.26550100281834604,0.28120396703481676,0.35333690121769906,0.26223900258541105,0.44726808339357377,0.32190979140996934,0.07085461623252781
ARQ8,8,650,177,0.2421562707205431,0.23223571841596463,0.21344408912396212,0.4875889989214206,0.23934356239410715,0.2829537279151995,0.10280640015346244
ARQ8,8,700,177,0.35667152822017667,0.28434361115098,0.49570479959249497,0.2905054003000259,0.3023538400232792,0.3459158358573914,0.0791347221894966
ARQ8,8,750,177,0.3587871817526994,0.2879333562321133,0.24970632984682364,0.16970784092942873,0.5053928941488266,0.31430552058197836,0.11337551585260161
ARQ8,8,800,177,0.34243869766592977,0.3396455240249634,0.28910274744033815,0.4061986020207405,0.21445804387331008,0.31836872300505636,0.06387500317510901
ARQ8,8,850,177,0.15239626531289002,0.29916770073855037,0.2565031295346322,0.30957335721109513,0.1670236146060106,0.23693281348063572,0.06567579633217237
ARQ8,8,900,177,0.19006715089082718,0.12908366821706296,0.1804784319549799,0.4171470120549202,0.17441314481198789,0.21823788158595564,0.10163984415866134
ARQ8,8,950,177,0.2058844415927833,0.21088747652071826,0.25375620303851254,0.21332846153176055,0.266566257572399,0.23008456805123473,0.02500480562938882
ARQ8,8,1000,177,0.1428373209387064,0.30794509515166285,0.16588117703795432,0.1861754424870014,0.2524559399485588,0.21105899511277676,0.060687802212431995
ARQ16,16,50,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,100,353,0.2997317226231098,0.33064981654286385,0.38251733109354974,0.3369786539673805,0.2561981131136417,0.3212151274681091,0.04191470179845891
ARQ16,16,150,353,0.28511889616648356,0.21983602871497473,0.17383763160556553,0.1708860912670692,0.31901017288366956,0.2337377641275525,0.05940205607496513
ARQ16,16,200,353,0.2803331553936005,0.22732989653944968,0.17549643747508525,0.3037055615335703,0.32638046935200693,0.26264910405874253,0.05459501626810408
ARQ16,16,250,353,0.12219551685452461,0.26557647651433947,0.1910913968682289,0.19422973090410234,0.23659316527843474,0.20193725728392603,0.04855258180765051
ARQ16,16,300,353,0.21960411518812178,0.18619498528540135,0.10458171188831329,0.24513634130358697,0.236066585034132,0.1983167477399111,0.05099700116906283
ARQ16,16,350,353,0.12157260034328853,0.16579993795125914,0.17131888420663327,0.15208708864246678,0.2736318336847501,0.17688206896567954,0.051357975026668126
ARQ16,16,400,353,0.23816453382372857,0.168139244094491,0.23285225585103034,0.184818334877491,0.26519161090254784,0.21783319590985775,0.03589212958161962
ARQ16,16,450,353,0.2288310696593428,0.10650971169229102,0.14455319367415081,0.11806622668441417,0.10267089139175627,0.140126218620391,0.04670709373539677
ARQ16,16,500,353,0.20727249570190906,0.12975075855851173,0.18756074912846088,0.16890578262507916,0.17023173585534096,0.17274430437386035,0.025617241315586927
ARQ16,16,550,353,0.24523371200669897,0.19937961677258664,0.10998604175719348,0.11912822225554423,0.09828600819137963,0.1544027201966806,0.05768779280519111
ARQ16,16,600,353,0.18525772124528886,0.21110868245363235,0.19532870396971702,0.16669415183365344,0.11329983308911323,0.17433781851828098,0.03375209412108151
ARQ16,16,650,353,0.11872628351690573,0.17151064077101716,0.12871417232336255,0.10490993458196657,0.1232491597669934,0.1294220381920491,0.022473532702497658
ARQ16,16,700,353,0.09804271757602692,0.10154690314084291,0.12601610116660594,0.18141056887805462,0.2456558619439602,0.1505344305410981,0.05613862997410345
ARQ16,16,750,353,0.12489905194551856,0.09808663151192444,0.12539610114914398,0.09593371860682964,0.07438656022013337,0.10374041268671,0.01934536237306056
ARQ16,16,800,353,0.20766518384218216,0.15672667905688287,0.11903221301734447,0.14835789009928704,0.09122156646102667,0.14460070649534462,0.039093130833343495
ARQ16,16,850,353,0.11332680452092786,0.16705428432916927,0.22228873374863206,0.15257710281098,0.13097234662169607,0.15724385440628105,0.03733030625723088
ARQ16,16,900,353,0.1576324374973774,0.10866317834705114,0.10547479674220085,0.1408953670412302,0.1082054140418768,0.12417423873394726,0.021186376205177344
ARQ16,16,950,353,0.08688880172821711,0.10998656305502046,0.10967658808068284,0.1202085056113747,0.12781318410668732,0.1109147285163965,0.013795446603291748
ARQ16,16,1000,353,0.24500367566943168,0.13325518861413002,0.1495191840827465,0.11602013051509857,0.12826971143484114,0.15441357806324957,0.04655267317293654
ARQ32,32,50,685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ32,32,100,685,0.16390448726713658,0.11289706476032733,0.2140685410797596,0.19520355081185697,0.13288688216358424,0.16379210521653292,0.037576187944531464
ARQ32,32,150,685,0.03008840761613101,0.03269263421650976,0.04818842326446126,0.02422640003884832,0.054076841107259195,0.03785454124864191,0.011336987949717823
ARQ32,32,200,685,0.04978088088333607,0.06848278742283583,0.08456911154091358,0.16245833683758973,0.12463590234518052,0.09798540380597114,0.04059824003052032
ARQ32,32,250,685,0.021166900724172592,0.024254375599324703,0.07168652230501175,0.0279610537327826,0.020986336834728718,0.03321103783920408,0.019404389142511375
ARQ32,32,300,685,0.03180363752879203,0.047633979786187414,0.042773400293663145,0.05263214970007539,0.02646588848438114,0.04026181115861982,0.009752439791894824
ARQ32,32,350,685,0.02972263232088433,0.026769545653627977,0.013395122695180913,0.020947685532876823,0.016162935306087263,0.021399584301731462,0.006161294085849209
ARQ32,32,400,685,0.13793569274246692,0.024048072174191474,0.03633714980445802,0.02579915416892618,0.032233907263726,0.051270795230753716,0.04355709466642629
ARQ32,32,450,685,0.013514995925227362,0.010967914800085457,0.010558832391470143,0.020774565657716147,0.017513689317171816,0.014665999618334185,0.003931752259038962
ARQ32,32,500,685,0.02350465789437294,0.017604976312723012,0.034165453324094416,0.021154561289586128,0.010326037432532758,0.021351137250661848,0.007803454843514426
ARQ32,32,550,685,0.009549405353821136,0.012224309305152432,0.011911093655296348,0.008161489002999256,0.023384786092422224,0.01304621668193828,0.005384019083154581
ARQ32,32,600,685,0.014970140047371388,0.01620614655315876,0.010467595707159489,0.011226388784125447,0.02388155004940927,0.015350364228244873,0.00478553376803037
ARQ32,32,650,685,0.01865842879895087,0.006376753450123542,0.013661398184955667,0.018909838580346984,0.02313724371664431,0.016148732546204275,0.005734805626541873
ARQ32,32,700,685,0.04644783833064139,0.013810275096911937,0.006960304684471339,0.014995550699532033,0.01253550202352926,0.018949894167017194,0.014022012210812257
ARQ32,32,750,685,0.010484987430067526,0.011139195140761634,0.013708138721995056,0.014661166933365166,0.010165779954857297,0.012031853636209336,0.001810805640418726
ARQ32,32,800,685,0.009371112091466785,0.010376561970915646,0.007043066956102848,0.010472725788131356,0.009050576866138726,0.009262808734551074,0.0012400299265851974
ARQ32,32,850,685,0.005964927323636921,0.012221210797221582,0.007414713378986953,0.008879896742944544,0.0075951741886473145,0.008415184486287464,0.0021156045589338936
ARQ32,32,900,685,0.007915261897724122,0.005546476863091811,0.010144044368062169,0.008316486265975982,0.011374335847795009,0.008659321048529818,0.001996830855462415
ARQ32,32,950,685,0.009112520863846788,0.01760994794093213,0.007241219130590699,0.00940220461683875,0.011518760289961719,0.010976930568434018,0.0035833454822836335
ARQ32,32,1000,685,0.012340658558532596,0.020360930310562252,0.01217371854931116,0.011492749024182559,0.005295994309708476,0.012332810150459408,0.004789542043090126
ARQ64,64,50,1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,100,1349,0.3276782408705913,0.014229312015231699,0.01340318952279631,0.00810838034753033,0.021552847983548416,0.0769943941479396,0.12541509939945575
ARQ64,64,150,1349,0.009090779691856975,0.0022203635091318573,0.003924521273002028,0.0025185491480321314,0.6931655661265055,0.1421839559497057,0.2755018811777849
